,CPU,throughput
0,0.5403562489911617,1.1070554708840006
1,0.250359203591191,0.06505948859705413
2,0.21613101623442021,0.14560143640024648
3,0.9700192447335126,1.8693728139317518
4,0.5183893213763325,1.0511865768902355
5,0.6420151644216031,0.9776160090428976
6,0.4808947388563496,1.112395018102998
7,0.18980024567939258,-0.12699090935853108
8,0.3616789277492004,0.5054769004072788
9,0.7425367214073544,1.6608767857205273
10,0.9769981519821593,1.2467987604673747
11,0.9330743127701735,1.5243569773658623
12,0.7313919016731159,1.1701246587239902
13,0.11614375537624011,-0.6760713021484104
14,0.7529135523741551,0.9465852801853469
15,0.7980956971540095,1.326024017181585
16,0.895779382790666,0.9191400366799118
17,0.0876884644830297,-0.46278029349112293
18,0.28689169668994385,0.49687231761875816
19,0.6270377540804354,0.7905902631045654
20,0.5250863942388679,1.0516351237979187
21,0.09489369259197356,-1.1414090315929224
22,0.5073749681833174,0.45996493205157596
23,0.16741226707856438,-0.22034716436311785
24,0.35658467297968177,0.5231766313770714
25,0.8107205368579262,1.3920478588303733
26,0.06597571776869704,-1.2333045528461355
27,0.7297409696975643,0.9503514757205482
28,0.5426253028663657,1.2848571327732057
29,0.9509122892411216,1.4800240565720686
30,0.823926005779044,0.8339591305376614
31,0.3301784955422946,0.1667985948454258
32,0.7019746579117222,0.8560776885506014
33,0.13768350367008853,-0.9484314192641681
34,0.13649891346504284,-0.1603581159269718
35,0.706812104016579,1.3411681702732905
36,0.696462731556523,1.5251498053767114
37,0.8138130714261106,1.3174553578292543
38,0.2298144235733225,-0.09947187432987747
39,0.6973516592335134,0.9586339141219937
40,0.6246371277448033,0.8745367251382397
41,0.31285458631609253,0.41124280258162327
42,0.2661598362231229,-0.07121862159585257
43,0.3619459845211158,0.4073619414153318
44,0.9280762428269094,1.7400781620639856
45,0.8289549033662913,1.542948126299388
46,0.12026191810350317,-0.7535040521662735
47,0.9372183181002879,1.169862768057626
48,0.29102698108440883,-0.17806870384662776
49,0.17534300361761623,0.012226354655272553
50,0.8218632632988488,1.67006139475297
51,0.362962325085045,0.04390027779299044
52,0.628038186952768,0.6286825760367596
53,0.19588703269357388,0.23080401856863153
54,0.11025747832885202,-0.5160506044957147
55,0.37830475828271093,0.38755690537376575
56,0.1470424379025711,-0.02475947441023152
57,0.4561501024242558,0.3967346340799959
58,0.34086654579470443,0.41184767195395855
59,0.06026930998077773,-0.9893719493554811
60,0.004642293871165215,-3.5342089403529457
61,0.45579118815266406,0.36423293975605686
62,0.7508501292278629,1.0189140744261518
63,0.8303699661249114,1.600341640908801
